Tanggal,Cianjur Kepala,Cianjur Slyp,Sentra Ramos,Saigon,Muncul I,Muncul II,Muncul III,IR-64 I,IR-64 II,IR-64 III,IR-42,Ketan Putih Lokal,Ketan Putih (Paris),Ketan Hitam
19-Dec-16,13400,12300,12200,11200,10500,9700,9000,10000,9000,8200,11000,9000,15500,22000
20-Dec-16,13400,12300,12000,11200,10400,9700,8900,10000,9000,8200,11000,9000,15500,22000
21-Dec-16,13400,12300,12000,11200,10400,9700,8900,10000,9000,8200,11000,9000,15500,22000
22-Dec-16,13600,12500,12200,11400,10400,9700,8800,10000,9000,8200,11000,9000,15500,22000
23-Dec-16,13600,12500,12200,11400,10400,9700,8800,10000,9000,8200,11000,9000,15500,22000
24-Dec-16,13600,12500,12200,11400,10400,9700,8800,10000,9000,8200,11000,9000,15500,22000
25-Dec-16,13600,12500,12200,11400,10400,9700,8800,10000,9000,8200,11000,9000,15500,22000
26-Dec-16,13600,12500,12200,11400,10400,9700,8800,10000,9000,8200,11000,9000,15500,22000
27-Dec-16,13600,12500,12200,11400,10400,9700,8800,10000,9000,8200,11000,9000,15500,22000
28-Dec-16,13500,12350,12100,11500,10400,9700,8900,10000,9000,8150,11000,9500,16000,24000
29-Dec-16,13500,12350,12100,11500,10400,9700,8900,10000,9000,8150,11000,9500,16000,24000
30-Dec-16,13500,12350,12100,11500,10400,9700,8900,10000,9000,8150,11000,9500,16000,24000
31-Dec-16,13500,12350,12100,11500,10400,9700,8900,10000,9000,8150,11000,9500,16000,24000
01-Jan-17,13500,12350,12100,11500,10400,9700,8900,10000,9000,8150,11000,9500,16000,24000
02-Jan-17,13500,12350,12100,11500,10400,9700,8900,10000,9000,8150,11000,9500,16000,24000
03-Jan-17,13600,12350,12100,11500,10400,9700,8900,10000,9000,8150,11000,9500,16000,24000
04-Jan-17,13600,12350,12100,11500,10400,9700,8900,10000,9000,8150,11000,9500,16000,24000
05-Jan-17,13600,12350,12100,11500,10400,9700,8900,10000,9000,8150,11000,9500,16000,24000
06-Jan-17,13600,12350,12100,11500,10400,9700,8900,10100,9000,8150,11000,9500,16000,24000
07-Jan-17,13600,12350,12100,11500,10400,9700,8900,10100,9000,8150,11000,9500,16000,24000
08-Jan-17,13600,12350,12100,11500,10400,9700,8900,10100,9000,8150,11000,9500,16000,24000
09-Jan-17,13600,12350,12100,11500,10400,9700,8900,10100,9000,8150,11000,9500,16000,24000
10-Jan-17,13600,12350,12100,11500,10400,9700,8900,10100,9000,8150,11000,9500,16000,24000
11-Jan-17,13600,12350,12100,11500,10400,9700,8900,10150,9100,8150,11000,9500,16000,24000
12-Jan-17,13600,12350,12100,11500,10400,9700,8900,10150,9100,8150,11000,9500,16000,24000
13-Jan-17,13600,12350,12100,11500,10400,9700,8900,10150,9100,8150,11000,9500,16000,24000
14-Jan-17,13600,12350,12100,11500,10400,9700,8900,10150,9100,8150,11000,9500,16000,24000
15-Jan-17,13600,12350,12100,11500,10400,9700,8900,10150,9100,8150,11000,9500,16000,24000
16-Jan-17,13600,12350,12100,11500,10400,9700,8900,10150,9100,8150,11000,9500,16000,24000
17-Jan-17,13600,12350,12100,11500,10400,9700,8900,10150,9100,8150,11000,9500,16000,24000
18-Jan-17,13600,12350,12100,11500,10400,9700,8900,10200,9100,8100,11000,9500,16000,24000
19-Jan-17,13600,12350,12100,11500,10400,9700,8900,10150,9100,8150,11000,9500,16000,24000
20-Jan-17,13600,12350,12100,11500,10400,9700,8900,10200,9100,8100,11000,9500,16000,24500
21-Jan-17,13600,12350,12100,11500,10400,9700,8900,10200,9100,8100,11000,9500,16000,24500
22-Jan-17,13600,12350,12100,11500,10400,9700,8900,10200,9100,8100,11000,9500,16000,24500
23-Jan-17,13600,12350,12100,11500,10400,9700,8900,10200,9100,8100,11000,9500,16000,24500
24-Jan-17,13600,12350,12100,11500,10400,9700,8900,10200,9100,8100,11000,9500,16000,24500
25-Jan-17,13600,12350,12100,11500,10400,9600,8900,10200,9100,8150,11000,9500,16000,24500
26-Jan-17,13600,12350,12100,11500,10400,9600,8900,10200,9100,8150,11000,9500,16000,24500
27-Jan-17,13600,12350,12100,11500,10400,9600,8900,10200,9100,8150,11000,9500,16000,24500
28-Jan-17,13600,12350,12100,11500,10400,9600,8900,10200,9100,8150,11000,9500,16000,24500
29-Jan-17,13600,12350,12100,11500,10400,9600,8900,10200,9100,8150,11000,9500,16000,24500
30-Jan-17,13600,12350,12100,11500,10400,9600,8900,10200,9100,8150,11000,9500,16000,24500
31-Jan-17,13600,12350,12100,11500,10400,9600,8900,10200,9100,8150,11000,9500,16000,24500
01-Feb-17,13600,12350,12100,11500,10400,9600,8900,10150,9050,8100,11000,9500,16000,24500
02-Feb-17,13600,12350,12100,11500,10400,9600,8900,10150,9050,8100,11000,9500,16000,24500
03-Feb-17,13600,12350,12100,11500,10400,9600,8900,10150,9050,8100,11000,9500,16000,24500
04-Feb-17,13600,12350,12100,11500,10400,9600,8900,10150,9050,8100,11000,9500,16000,24500
05-Feb-17,13600,12350,12100,11500,10400,9600,8900,10150,9050,8100,11000,9500,16000,24500
06-Feb-17,13600,12350,12100,11500,10400,9600,8900,10100,9000,8100,11000,9500,16000,24500
07-Feb-17,13600,12350,12100,11500,10400,9600,8900,10100,9000,8100,11000,9500,16000,24500
08-Feb-17,13600,12350,12100,11500,10400,9600,8900,10100,9000,8100,11000,9500,16000,24500
09-Feb-17,13600,12350,12100,11500,10400,9600,8900,10000,8900,8000,10800,9500,16000,24000
10-Feb-17,13600,12350,12100,11500,10400,9600,8900,10000,8900,8000,10800,9500,16000,24000
11-Feb-17,13600,12350,12100,11500,10400,9600,8900,10000,8900,8000,10800,9500,16000,24000
12-Feb-17,13600,12350,12100,11500,10400,9600,8900,10000,8900,8000,10800,9500,16000,24000
13-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,8000,10800,9500,16000,24000
14-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,8000,10800,9500,16000,24000
15-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,8000,10800,9500,16000,24000
16-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,8000,10800,9500,16000,24000
17-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,7900,10800,9500,16000,24000
18-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,7900,10800,9500,16000,24000
19-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,7900,10800,9500,16000,24000
20-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,7900,10800,9500,16000,24000
21-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,7900,10800,9500,16000,24000
22-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,7900,10800,9500,16000,24000
23-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,7900,10800,9500,16000,24000
24-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,7900,10800,9500,16000,24000
25-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,7900,10800,9500,16000,24000
26-Feb-17,13500,12200,12000,11500,10400,9600,8900,10000,8900,7900,10800,9500,16000,24000
27-Feb-17,13500,12200,12000,11500,10200,9600,8900,9900,8900,7900,10800,9500,16000,24000
28-Feb-17,13500,12200,12000,11500,10200,9600,8900,9900,8900,7900,10800,9500,16000,24000
01-Mar-17,13500,12200,12000,11500,10200,9600,8900,9900,8900,7900,10800,9500,16000,24000
02-Mar-17,13500,12200,1200,11500,10200,9600,8900,9900,8900,7900,10800,9500,16000,24000
03-Mar-17,13500,12200,12000,11500,10200,9600,8900,9700,8700,7700,10800,9500,16000,24000
04-Mar-17,13500,12200,12000,11500,10200,9600,8900,9700,8700,7700,10800,9500,16000,24000
05-Mar-17,13500,12200,12000,11500,10200,9600,8900,9700,8700,7700,10800,9500,16000,24000
06-Mar-17,13500,12200,12000,11500,10200,9600,8900,9600,8600,7650,10800,9500,16000,24000
07-Mar-17,13500,12200,12000,11500,10200,9600,8900,9600,8900,7650,10800,9500,16000,24000
08-Mar-17,13500,12200,12000,11500,10200,9600,8900,9600,8900,7650,10800,9500,16000,24000
09-Mar-17,13500,12200,12000,11500,10200,9600,8900,9600,8600,7650,10800,9500,16000,24000
10-Mar-17,13500,12200,12000,11500,10200,9600,8900,9600,8600,7650,10800,9500,16000,24000
11-Mar-17,13500,12200,12000,11500,10200,9600,8900,9600,8600,7650,10800,9500,16000,24000
12-Mar-17,13500,12200,12000,11500,10200,9600,8900,9600,8600,7650,10800,9500,16000,24000
13-Mar-17,13500,12200,12000,11500,10200,9600,8900,9600,8700,7700,10600,9400,16000,23000
14-Mar-17,13500,12200,12000,11500,10200,9600,8900,9600,8700,7700,10600,9400,16000,23000
15-Mar-17,13500,12200,12000,11500,10200,9600,8900,9700,8700,7700,10600,9400,16000,23000
16-Mar-17,13500,12200,12000,12500,10200,9600,8900,9800,8700,7700,10600,9400,16000,23000
17-Mar-17,13500,12200,12000,11500,10200,9600,8900,9800,8700,7700,10600,9400,16000,23000
18-Mar-17,13500,12200,12000,11500,10200,9600,8900,9800,8700,7700,10600,9400,16000,23000
19-Mar-17,13500,12200,12000,11500,10200,9600,8900,9800,8700,7700,10600,9400,16000,23000
20-Mar-17,13500,12200,12000,11500,10200,9600,8900,9800,8700,7700,10500,9400,1600,23000
21-Mar-17,13500,12200,12000,11500,10200,9600,8900,9800,8700,7700,10500,9400,16000,23000
22-Mar-17,13500,12200,12000,11500,10200,9600,8900,9900,8700,7700,10500,9400,16000,24000
23-Mar-17,13500,12200,12000,11500,10200,9600,8900,9900,8700,7700,10500,9400,16000,23000
24-Mar-17,13500,12200,12000,11500,10200,9600,8900,9900,8700,7700,10500,9400,16000,23000
25-Mar-17,13500,12200,12000,11500,10200,9600,8900,9900,8700,7700,10500,9400,16000,23000
26-Mar-17,13500,12200,12000,11500,10200,9600,8900,9900,8700,7700,10500,9400,16000,23000
27-Mar-17,13500,12200,12000,11500,10200,9600,8900,9900,8700,7700,10500,9400,16000,23000
28-Mar-17,13500,12200,12000,11500,10200,9600,8900,9900,8700,7700,10500,9400,16000,23000
29-Mar-17,13500,12200,12000,11500,10200,9600,8900,10000,8900,7900,10600,9500,16000,23000
30-Mar-17,13500,12200,12000,11500,10200,9600,8900,10000,8900,7900,10600,9500,16000,23000
31-Mar-17,13500,12200,12000,11500,10200,9600,8900,10000,8900,7900,10600,9500,16000,23000
01-Apr-17,13500,12200,12000,11500,10200,9600,8900,10000,8900,7900,10600,9500,16000,23000
02-Apr-17,13500,12200,12000,11500,10200,9600,8900,10000,8900,7900,10600,9500,16000,23000
03-Apr-17,13500,12200,12000,11500,10200,9600,8900,10000,8900,7900,10600,9500,9500,16000
04-Apr-17,13500,12200,12000,11500,10200,9500,8900,10000,8900,7900,10600,9500,16000,23000
05-Apr-17,13500,12200,12000,11500,10200,9500,8900,10000,8900,7900,10600,9500,16000,23000
06-Apr-17,13500,12200,12000,11500,10200,9500,8900,10000,8900,7900,10600,9500,16000,23000
07-Apr-17,13500,12200,12000,11500,10200,9500,8900,10000,8900,7900,10600,9500,16000,23000
08-Apr-17,13500,12200,12000,11500,10200,9500,8900,10000,8900,7900,10600,9500,16000,23000
09-Apr-17,13500,12200,12000,11500,10200,9500,8900,10000,8900,7900,10600,9500,16000,23000
10-Apr-17,13500,12200,12000,11500,10100,9500,8900,10000,9000,8000,10600,10000,16000,22500
11-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,17500,22500
12-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,17500,22500
13-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,17500,22500
14-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,17500,22500
15-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,17500,22500
16-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,17500,22500
17-Apr-17,13300,12000,12000,11500,1000,9400,8800,10100,9000,8000,10600,11000,17500,22500
18-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,17500,22500
19-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,17500,22500
20-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,18000,22500
21-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,18000,22500
22-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,18000,22500
23-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,18000,22500
24-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,18000,22500
25-Apr-17,13300,12000,12000,11500,10000,9400,8800,10100,9000,8000,10600,11000,18000,22500
26-Apr-17,13300,12000,12000,11500,10000,9400,8800,10000,9000,8000,10600,11000,18000,22500
27-Apr-17,13300,12000,12000,11500,10000,9400,8800,10000,9000,8000,10600,11000,18000,22500
28-Apr-17,13300,12000,12000,11500,10000,9400,8800,10000,9000,8000,10600,11000,18000,22500
29-Apr-17,13300,12000,12000,11500,10000,9400,8800,10000,9000,8000,10600,11000,18000,22500
30-Apr-17,13300,12000,12000,11500,10000,9400,8800,10000,9000,8000,10600,11000,18000,22500
01-May-17,13300,12000,12000,11500,10000,9400,8800,10000,9000,8800,10600,11000,18000,22500
02-May-17,13300,12000,12000,11500,10000,9400,8800,10000,9000,8000,10600,11000,18000,22500
03-May-17,13300,12000,12000,11500,10000,9400,8800,10100,9100,8100,10600,11000,18000,22500
04-May-17,13300,12000,12000,11500,10000,9400,8800,10100,9100,8100,10600,11000,18000,22500
05-May-17,13300,12000,12000,11500,10000,9400,8800,10100,9100,8100,10600,11000,18000,22500
06-May-17,13300,12000,12000,11500,10000,9400,8800,10100,9100,8100,10600,11000,18000,22500
07-May-17,13300,12000,12000,11500,10000,9400,8800,10100,9100,8100,10600,11000,18000,22500
08-May-17,13400,12100,12000,11500,10000,9400,8800,10100,9100,8100,10600,11000,18000,22500
09-May-17,13400,12100,12000,11500,10000,9400,8800,10100,9100,8100,10600,11000,18000,22500
10-May-17,13400,12100,12000,11500,10000,9400,8800,10100,9100,8100,10600,11000,18000,22500
11-May-17,13400,12100,12000,11500,10000,9400,8800,10100,9100,8100,10600,11000,18000,22500
